Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential
3/1/2014,Army,Home,87,Lafayette,84,Away,,Win,-0.81,-3.32
3/1/2014,Lafayette,Away,84,Army,87,Home,,Loss,-3.32,-0.81
3/1/2014,St Joseph's PA,Away,83,St Bonaventure,74,Home,,Win,4.33,3.27
3/1/2014,St Bonaventure,Home,74,St Joseph's PA,83,Away,,Loss,3.27,4.33
3/1/2014,North Florida,Away,87,Kennesaw,77,Home,,Win,-1.84,-9.29
3/1/2014,Kennesaw,Home,77,North Florida,87,Away,,Loss,-9.29,-1.84
3/1/2014,Pacific,Home,68,Portland,65,Away,,Win,-2.07,3.03
3/1/2014,Portland,Away,65,Pacific,68,Home,,Loss,3.03,-2.07
3/1/2014,Memphis,Home,72,Louisville,66,Away,,Win,7.19,21.15
3/1/2014,Louisville,Away,66,Memphis,72,Home,,Loss,21.15,7.19
3/1/2014,Santa Clara,Away,86,Pepperdine,78,Home,,Win,0.45,-1.32
3/1/2014,Pepperdine,Home,78,Santa Clara,86,Away,,Loss,-1.32,0.45
3/1/2014,Oklahoma,Home,77,Texas,65,Away,,Win,6.28,4.09
3/1/2014,Texas,Away,65,Oklahoma,77,Home,,Loss,4.09,6.28
3/1/2014,Boston College,Away,80,Wake Forest,72,Home,,Win,-4.91,-1.24
3/1/2014,Wake Forest,Home,72,Boston College,80,Away,,Loss,-1.24,-4.91
3/1/2014,MD E Shore,Away,68,Coppin St,67,Home,,Win,-8.50,-5.38
3/1/2014,Coppin St,Home,67,MD E Shore,68,Away,,Loss,-5.38,-8.50
3/1/2014,Virginia,Home,75,Syracuse,56,Away,,Win,10.65,8.66
3/1/2014,Syracuse,Away,56,Virginia,75,Home,,Loss,8.66,10.65
3/1/2014,Arkansas,Home,87,Georgia,75,Away,,Win,9.03,2.28
3/1/2014,Georgia,Away,75,Arkansas,87,Home,,Loss,2.28,9.03
3/1/2014,Central Conn,Away,73,Sacred Heart,70,Home,,Win,-6.70,-6.97
3/1/2014,Sacred Heart,Home,70,Central Conn,73,Away,,Loss,-6.97,-6.70
3/1/2014,Florida,Home,79,LSU,61,Away,,Win,12.79,3.81
3/1/2014,LSU,Away,61,Florida,79,Home,,Loss,3.81,12.79
3/1/2014,Oregon,Away,78,USC,63,Home,,Win,7.84,-4.75
3/1/2014,USC,Home,63,Oregon,78,Away,,Loss,-4.75,7.84
3/1/2014,Mt St Mary's,Home,78,St Francis PA,55,Away,,Win,-1.72,-7.55
3/1/2014,St Francis PA,Away,55,Mt St Mary's,78,Home,,Loss,-7.55,-1.72
3/1/2014,Pittsburgh,Away,85,Notre Dame,81,Home,,Win,10.12,1.41
3/1/2014,Notre Dame,Home,81,Pittsburgh,85,Away,,Loss,1.41,10.12
3/1/2014,Utah,Home,75,Colorado,64,Away,,Win,11.53,2.91
3/1/2014,Colorado,Away,64,Utah,75,Home,,Loss,2.91,11.53
3/1/2014,Rhode Island,Home,66,Richmond,43,Away,,Win,-0.28,1.39
3/1/2014,Richmond,Away,43,Rhode Island,66,Home,,Loss,1.39,-0.28
3/1/2014,Missouri,Home,85,Mississippi St,66,Away,,Win,3.39,-3.61
3/1/2014,Mississippi St,Away,66,Missouri,85,Home,,Loss,-3.61,3.39
3/1/2014,North Dakota,Home,69,E Washington,67,Away,,Win,0.15,1.06
3/1/2014,E Washington,Away,67,North Dakota,69,Home,,Loss,1.06,0.15
3/1/2014,Wright St,Away,68,IL Chicago,61,Home,,Win,5.09,-5.71
3/1/2014,IL Chicago,Home,61,Wright St,68,Away,,Loss,-5.71,5.09
3/1/2014,Baylor,Home,59,Texas Tech,49,Away,,Win,6.83,0.00
3/1/2014,Texas Tech,Away,49,Baylor,59,Home,,Loss,0.00,6.83
3/1/2014,Coastal Car,Home,63,Charleston So,61,Away,,Win,4.33,9.06
3/1/2014,Charleston So,Away,61,Coastal Car,63,Home,,Loss,9.06,4.33
3/1/2014,Boise St,Away,72,Wyoming,63,Home,,Win,7.18,3.47
3/1/2014,Wyoming,Home,63,Boise St,72,Away,,Loss,3.47,7.18
3/1/2014,Bryant,Away,81,Long Island,62,Home,,Win,1.47,-8.10
3/1/2014,Long Island,Home,62,Bryant,81,Away,,Loss,-8.10,1.47
3/1/2014,North Carolina,Away,60,Virginia Tech,56,Home,,Win,7.25,-4.10
3/1/2014,Virginia Tech,Home,56,North Carolina,60,Away,,Loss,-4.10,7.25
3/1/2014,IPFW,Away,96,NE Omaha,95,Home,,Win,6.59,5.40
3/1/2014,NE Omaha,Home,95,IPFW,96,Away,,Loss,5.40,6.59
3/1/2014,Ball St,Home,74,C Michigan,71,Away,,Win,-8.23,-1.35
3/1/2014,C Michigan,Away,71,Ball St,74,Home,,Loss,-1.35,-8.23
3/1/2014,UNLV,Away,93,Air Force,67,Home,,Win,5.79,-3.13
3/1/2014,Air Force,Home,67,UNLV,93,Away,,Loss,-3.13,5.79
3/1/2014,E Michigan,Home,56,N Illinois,52,Away,,Win,4.63,-0.63
3/1/2014,N Illinois,Away,52,E Michigan,56,Home,,Loss,-0.63,4.63
3/1/2014,Buffalo,Home,78,Miami OH,55,Away,,Win,6.21,-4.42
3/1/2014,Miami OH,Away,55,Buffalo,78,Home,,Loss,-4.42,6.21
3/2/2014,St Peter's,Home,71,Niagara,67,Away,,Win,-2.61,-6.82
3/2/2014,Niagara,Away,67,St Peter's,71,Home,,Loss,-6.82,-2.61
3/2/2014,Stony Brook,Home,73,Albany NY,68,Away,,Win,5.58,2.19
3/2/2014,Albany NY,Away,68,Stony Brook,73,Home,,Loss,2.19,5.58
3/2/2014,Iona,Home,97,Rider,81,Away,,Win,6.28,-2.65
3/2/2014,Rider,Away,81,Iona,97,Home,,Loss,-2.65,6.28
3/2/2014,Florida Intl,Home,73,Tulane,47,Away,,Win,-1.35,-5.82
3/2/2014,Tulane,Away,47,Florida Intl,73,Home,,Loss,-5.82,-1.35
3/2/2014,Marist,Home,103,Quinnipiac,72,Away,,Win,-3.68,2.39
3/2/2014,Quinnipiac,Away,72,Marist,103,Home,,Loss,2.39,-3.68
3/2/2014,Siena,Home,70,Monmouth NJ,54,Away,,Win,-1.72,-4.06
3/2/2014,Monmouth NJ,Away,54,Siena,70,Home,,Loss,-4.06,-1.72
3/2/2014,New Mexico,Away,72,Nevada,58,Home,,Win,8.27,-1.50
3/2/2014,Nevada,Home,58,New Mexico,72,Away,,Loss,-1.50,8.27
3/2/2014,ULL,Home,102,South Alabama,76,Away,,Win,6.39,-1.48
3/2/2014,South Alabama,Away,76,ULL,102,Home,,Loss,-1.48,6.39
3/2/2014,Arizona,Home,79,Stanford,66,Away,,Win,11.97,4.88
3/2/2014,Stanford,Away,66,Arizona,79,Home,,Loss,4.88,11.97
3/2/2014,UCLA,Home,74,Oregon St,69,Away,,Win,11.06,0.29
3/2/2014,Oregon St,Away,69,UCLA,74,Home,,Loss,0.29,11.06
3/2/2014,Louisiana Tech,Away,67,UAB,58,Home,,Win,15.65,2.77
3/2/2014,UAB,Home,58,Louisiana Tech,67,Away,,Loss,2.77,15.65
3/2/2014,Manhattan,Home,68,Canisius,63,Away,,Win,7.38,3.09
3/2/2014,Canisius,Away,63,Manhattan,68,Home,,Loss,3.09,7.38
3/2/2014,Florida St,Home,81,Georgia Tech,71,Away,,Win,4.56,-0.12
3/2/2014,Georgia Tech,Away,71,Florida St,81,Home,,Loss,-0.12,4.56
3/2/2014,Southern Miss,Away,60,FL Atlantic,49,Home,,Win,9.36,-2.25
3/2/2014,FL Atlantic,Home,49,Southern Miss,60,Away,,Loss,-2.25,9.36
3/2/2014,Maine,Home,73,New Hampshire,69,Away,,Win,-10.79,-7.00
3/2/2014,New Hampshire,Away,69,Maine,73,Home,,Loss,-7.00,-10.79
3/2/2014,Charlotte,Home,74,Old Dominion,63,Away,,Win,-0.19,-1.03
3/2/2014,Old Dominion,Away,63,Charlotte,74,Home,,Loss,-1.03,-0.19
3/2/2014,St John's,Home,72,DePaul,64,Away,,Win,5.63,-5.97
3/2/2014,DePaul,Away,64,St John's,72,Home,,Loss,-5.97,5.63
3/2/2014,Indiana,Home,72,Ohio St,64,Away,,Win,4.69,10.03
3/2/2014,Ohio St,Away,64,Indiana,72,Home,,Loss,10.03,4.69
3/2/2014,Wisconsin,Away,71,Penn St,66,Home,,Win,8.97,0.59
3/2/2014,Penn St,Home,66,Wisconsin,71,Away,,Loss,0.59,8.97
3/2/2014,Marshall,Home,64,East Carolina,61,Away,,Win,0.30,2.42
3/2/2014,East Carolina,Away,61,Marshall,64,Home,,Loss,2.42,0.30
3/2/2014,Tulsa,Home,72,UT San Antonio,70,Away,,Win,5.73,-7.93
3/2/2014,UT San Antonio,Away,70,Tulsa,72,Home,,Loss,-7.93,5.73
3/2/2014,G Washington,Home,66,George Mason,58,Away,,Win,6.53,-2.55
3/2/2014,George Mason,Away,58,G Washington,66,Home,,Loss,-2.55,6.53
3/2/2014,Villanova,Home,73,Marquette,56,Away,,Win,11.94,3.47
3/2/2014,Marquette,Away,56,Villanova,73,Home,,Loss,3.47,11.94
3/2/2014,Vermont,Away,92,Binghamton,82,Home,,Win,10.66,-10.00
3/2/2014,Binghamton,Home,82,Vermont,92,Away,,Loss,-10.00,10.66
3/2/2014,Clemson,Home,77,Maryland,73,Away,,Win,5.38,3.25
3/2/2014,Maryland,Away,73,Clemson,77,Home,,Loss,3.25,5.38
3/2/2014,UTEP,Away,74,North Texas,54,Home,,Win,6.06,-2.66
3/2/2014,North Texas,Home,54,UTEP,74,Away,,Loss,-2.66,6.06
3/2/2014,Hartford,Home,67,UMBC,56,Away,,Win,-0.45,-7.23
3/2/2014,UMBC,Away,56,Hartford,67,Home,,Loss,-7.23,-0.45
3/3/2014,Montana,Home,53,Montana St,50,Away,,Win,1.77,-1.81
3/3/2014,Montana St,Away,50,Montana,53,Home,,Loss,-1.81,1.77
3/3/2014,Oklahoma St,Home,77,Kansas St,61,Away,,Win,11.24,4.00
3/3/2014,Kansas St,Away,61,Oklahoma St,77,Home,,Loss,4.00,11.24
3/3/2014,Alabama St,Away,90,Prairie View,87,Home,,Win,2.00,-7.68
3/3/2014,Prairie View,Home,87,Alabama St,90,Away,,Loss,-7.68,2.00
3/3/2014,TX Southern,Home,79,Alabama A&M,58,Away,,Win,2.55,-2.47
3/3/2014,Alabama A&M,Away,58,TX Southern,79,Home,,Loss,-2.47,2.55
3/3/2014,Colgate,Home,57,Navy,51,Away,,Win,2.42,-4.57
3/3/2014,Navy,Away,51,Colgate,57,Home,,Loss,-4.57,2.42
3/3/2014,Lafayette,Away,84,Loyola MD,71,Home,,Win,-3.32,-6.70
3/3/2014,Loyola MD,Home,71,Lafayette,84,Away,,Loss,-6.70,-3.32
3/3/2014,NC State,Away,74,Pittsburgh,67,Home,,Win,1.32,10.12
3/3/2014,Pittsburgh,Home,67,NC State,74,Away,,Loss,10.12,1.32
3/3/2014,Grambling,Home,72,MS Valley St,70,Away,,Win,-14.24,-9.03
3/3/2014,MS Valley St,Away,70,Grambling,72,Home,,Loss,-9.03,-14.24
3/3/2014,Coppin St,Home,86,Howard,69,Away,,Win,-5.38,-9.82
3/3/2014,Howard,Away,69,Coppin St,86,Home,,Loss,-9.82,-5.38
3/3/2014,NC Central,Home,64,Savannah St,57,Away,,Win,15.39,-2.78
3/3/2014,Savannah St,Away,57,NC Central,64,Home,,Loss,-2.78,15.39
3/3/2014,North Carolina,Home,63,Notre Dame,61,Away,,Win,7.25,1.41
3/3/2014,Notre Dame,Away,61,North Carolina,63,Home,,Loss,1.41,7.25
3/3/2014,Seton Hall,Home,71,Xavier,62,Away,,Win,1.97,4.27
3/3/2014,Xavier,Away,62,Seton Hall,71,Home,,Loss,4.27,1.97
3/3/2014,Norfolk St,Home,77,MD E Shore,65,Away,,Win,1.03,-8.50
3/3/2014,MD E Shore,Away,65,Norfolk St,77,Home,,Loss,-8.50,1.03
3/3/2014,Ark Pine Bluff,Away,66,Jackson St,59,Home,,Win,-7.45,-2.90
3/3/2014,Jackson St,Home,59,Ark Pine Bluff,66,Away,,Loss,-2.90,-7.45
3/3/2014,Florida A&M,Away,78,Morgan St,73,Home,,Win,-2.78,-0.77
3/3/2014,Morgan St,Home,73,Florida A&M,78,Away,,Loss,-0.77,-2.78
3/3/2014,NC A&T,Home,62,S Carolina St,60,Away,,Win,-7.91,-9.90
3/3/2014,S Carolina St,Away,60,NC A&T,62,Home,,Loss,-9.90,-7.91
3/4/2014,Florida St,Away,74,Boston College,70,Home,,Win,4.56,-4.91
3/4/2014,Boston College,Home,70,Florida St,74,Away,,Loss,-4.91,4.56
3/4/2014,Providence,Home,81,Marquette,80,Away,,Win,3.68,3.47
3/4/2014,Marquette,Away,80,Providence,81,Home,,Loss,3.47,3.68
3/4/2014,Oregon,Home,85,Arizona St,78,Away,,Win,7.84,6.16
3/4/2014,Arizona St,Away,78,Oregon,85,Home,,Loss,6.16,7.84
3/4/2014,Clemson,Home,58,Miami FL,54,Away,,Win,5.38,1.97
3/4/2014,Miami FL,Away,54,Clemson,58,Home,,Loss,1.97,5.38
3/4/2014,Houston,Home,78,South Florida,69,Away,,Win,-1.94,-5.13
3/4/2014,South Florida,Away,69,Houston,78,Home,,Loss,-5.13,-1.94
3/4/2014,Kentucky,Home,55,Alabama,48,Away,,Win,9.26,0.63
3/4/2014,Alabama,Away,48,Kentucky,55,Home,,Loss,0.63,9.26
3/4/2014,ETSU,Home,89,Lipscomb,88,Away,,Win,0.58,-2.63
3/4/2014,Lipscomb,Away,88,ETSU,89,Home,,Loss,-2.63,0.58
3/4/2014,SC Upstate,Home,80,North Florida,74,Away,,Win,4.42,-1.84
3/4/2014,North Florida,Away,74,SC Upstate,80,Home,,Loss,-1.84,4.42
3/4/2014,Mercer,Home,85,Jacksonville,64,Away,,Win,12.91,-5.13
3/4/2014,Jacksonville,Away,64,Mercer,85,Home,,Loss,-5.13,12.91
3/4/2014,Valparaiso,Home,73,IL Chicago,63,Away,,Win,4.79,-5.71
3/4/2014,IL Chicago,Away,63,Valparaiso,73,Home,,Loss,-5.71,4.79
3/4/2014,WI Milwaukee,Home,83,Detroit,73,Away,,Win,0.47,0.25
3/4/2014,Detroit,Away,73,WI Milwaukee,83,Home,,Loss,0.25,0.47
3/4/2014,Oakland,Home,96,Youngstown St,92,Away,,Win,-3.00,2.84
3/4/2014,Youngstown St,Away,92,Oakland,96,Home,,Loss,2.84,-3.00
3/4/2014,FL Gulf Coast,Home,77,Stetson,55,Away,,Win,5.00,-10.84
3/4/2014,Stetson,Away,55,FL Gulf Coast,77,Home,,Loss,-10.84,5.00
3/4/2014,North Dakota,Home,94,N Colorado,90,Away,,Win,0.15,4.10
3/4/2014,N Colorado,Away,90,North Dakota,94,Home,,Loss,4.10,0.15
3/4/2014,Georgia Tech,Away,67,Syracuse,62,Home,,Win,-0.12,8.66
3/4/2014,Syracuse,Home,62,Georgia Tech,67,Away,,Loss,8.66,-0.12
3/4/2014,Ohio,Away,72,Bowling Green,61,Home,,Win,4.85,-1.50
3/4/2014,Bowling Green,Home,61,Ohio,72,Away,,Loss,-1.50,4.85
3/4/2014,Baylor,Home,74,Iowa St,61,Away,,Win,6.83,8.97
3/4/2014,Iowa St,Away,61,Baylor,74,Home,,Loss,8.97,6.83
3/4/2014,Akron,Home,83,Buffalo,71,Away,,Win,1.88,6.21
3/4/2014,Buffalo,Away,71,Akron,83,Home,,Loss,6.21,1.88
3/4/2014,Temple,Home,86,UCF,78,Away,,Win,-4.19,-0.90
3/4/2014,UCF,Away,78,Temple,86,Home,,Loss,-0.90,-4.19
3/4/2014,Georgetown,Home,75,Creighton,63,Away,,Win,2.84,12.12
3/4/2014,Creighton,Away,63,Georgetown,75,Home,,Loss,12.12,2.84
3/4/2014,Michigan,Away,84,Illinois,53,Home,,Win,9.03,2.09
3/4/2014,Illinois,Home,53,Michigan,84,Away,,Loss,2.09,9.03
3/4/2014,W Michigan,Home,61,N Illinois,56,Away,,Win,5.06,-0.63
3/4/2014,N Illinois,Away,56,W Michigan,61,Home,,Loss,-0.63,5.06
3/4/2014,Georgia St,Away,79,Arkansas St,76,Home,,Win,10.13,4.16
3/4/2014,Arkansas St,Home,76,Georgia St,79,Away,,Loss,4.16,10.13
3/4/2014,Maryland,Home,64,Virginia Tech,47,Away,,Win,3.25,-4.10
3/4/2014,Virginia Tech,Away,47,Maryland,64,Home,,Loss,-4.10,3.25
3/4/2014,Toledo,Away,73,C Michigan,69,Home,,Win,6.39,-1.35
3/4/2014,C Michigan,Home,69,Toledo,73,Away,,Loss,-1.35,6.39
3/4/2014,E Michigan,Home,72,Ball St,58,Away,,Win,4.63,-8.23
3/4/2014,Ball St,Away,58,E Michigan,72,Home,,Loss,-8.23,4.63
3/4/2014,Florida,Away,72,South Carolina,46,Home,,Win,12.79,-1.56
3/4/2014,South Carolina,Home,46,Florida,72,Away,,Loss,-1.56,12.79
3/5/2014,Radford,Away,78,Presbyterian,73,Away,Neutral Site,Win,4.48,-11.03
3/5/2014,Presbyterian,Away,73,Radford,78,Away,Neutral Site,Loss,-11.03,4.48
3/5/2014,Winthrop,Away,77,Liberty,65,Away,Neutral Site,Win,2.64,0.50
3/5/2014,Liberty,Away,65,Winthrop,77,Away,Neutral Site,Loss,0.50,2.64
3/5/2014,Wagner,Home,83,Central Conn,59,Away,,Win,3.06,-6.70
3/5/2014,Central Conn,Away,59,Wagner,83,Home,,Loss,-6.70,3.06
3/5/2014,Charleston So,Away,81,Campbell,71,Away,Neutral Site,Win,9.06,-3.97
3/5/2014,Campbell,Away,71,Charleston So,81,Away,Neutral Site,Loss,-3.97,9.06
3/5/2014,G Washington,Home,76,St Joseph's PA,71,Away,,Win,6.53,4.33
3/5/2014,St Joseph's PA,Away,71,G Washington,76,Home,,Loss,4.33,6.53
3/5/2014,Utah,Away,63,California,59,Home,,Win,11.53,2.88
3/5/2014,California,Home,59,Utah,63,Away,,Loss,2.88,11.53
3/5/2014,Wisconsin,Home,76,Purdue,70,Away,,Win,8.97,0.59
3/5/2014,Purdue,Away,70,Wisconsin,76,Home,,Loss,0.59,8.97
3/5/2014,San Diego St,Away,73,UNLV,64,Home,,Win,13.97,5.79
3/5/2014,UNLV,Home,64,San Diego St,73,Away,,Loss,5.79,13.97
3/5/2014,Arizona,Away,74,Oregon St,69,Home,,Win,11.97,0.29
3/5/2014,Oregon St,Home,69,Arizona,74,Away,,Loss,0.29,11.97
3/5/2014,Boston Univ,Home,91,Lafayette,54,Away,,Win,4.41,-3.32
3/5/2014,Lafayette,Away,54,Boston Univ,91,Home,,Loss,-3.32,4.41
3/5/2014,American Univ,Home,59,Colgate,50,Away,,Win,5.31,2.42
3/5/2014,Colgate,Away,50,American Univ,59,Home,,Loss,2.42,5.31
3/5/2014,Robert Morris,Home,60,F Dickinson,53,Away,,Win,0.29,-6.48
3/5/2014,F Dickinson,Away,53,Robert Morris,60,Home,,Loss,-6.48,0.29
3/5/2014,SE Missouri St,Away,79,E Illinois,61,Away,Neutral Site,Win,4.38,-5.87
3/5/2014,E Illinois,Away,61,SE Missouri St,79,Away,Neutral Site,Loss,-5.87,4.38
3/5/2014,Gardner Webb,Away,81,Longwood,65,Away,Neutral Site,Win,3.52,-10.47
3/5/2014,Longwood,Away,65,Gardner Webb,81,Away,Neutral Site,Loss,-10.47,3.52
3/5/2014,Army,Away,72,Bucknell,71,Home,,Win,-0.81,1.83
3/5/2014,Bucknell,Home,71,Army,72,Away,,Loss,1.83,-0.81
3/5/2014,Holy Cross,Home,54,Lehigh,48,Away,,Win,1.88,-2.69
3/5/2014,Lehigh,Away,48,Holy Cross,54,Home,,Loss,-2.69,1.88
3/5/2014,St Francis PA,Away,55,Bryant,54,Home,,Win,-7.55,1.47
3/5/2014,Bryant,Home,54,St Francis PA,55,Away,,Loss,1.47,-7.55
3/5/2014,Mt St Mary's,Home,72,St Francis NY,71,Away,,Win,-1.72,2.13
3/5/2014,St Francis NY,Away,71,Mt St Mary's,72,Home,,Loss,2.13,-1.72
3/5/2014,Tennessee Tech,Away,74,Edwardsville,67,Away,Neutral Site,Win,1.65,-3.23
3/5/2014,Edwardsville,Away,67,Tennessee Tech,74,Away,Neutral Site,Loss,-3.23,1.65
3/5/2014,Dayton,Away,72,St Louis,67,Home,,Win,5.76,8.78
3/5/2014,St Louis,Home,67,Dayton,72,Away,,Loss,8.78,5.76
3/5/2014,New Mexico,Home,80,Air Force,52,Away,,Win,8.27,-3.13
3/5/2014,Air Force,Away,52,New Mexico,80,Home,,Loss,-3.13,8.27
3/5/2014,Nevada,Away,83,Boise St,81,Home,,Win,-1.50,7.18
3/5/2014,Boise St,Home,81,Nevada,83,Away,,Loss,7.18,-1.50
3/5/2014,Connecticut,Home,69,Rutgers,63,Away,,Win,8.74,-5.09
3/5/2014,Rutgers,Away,63,Connecticut,69,Home,,Loss,-5.09,8.74
3/5/2014,Utah St,Home,65,Wyoming,54,Away,,Win,2.59,3.47
3/5/2014,Wyoming,Away,54,Utah St,65,Home,,Loss,3.47,2.59
3/5/2014,Colorado St,Home,78,San Jose St,66,Away,,Win,3.66,-9.16
3/5/2014,San Jose St,Away,66,Colorado St,78,Home,,Loss,-9.16,3.66
3/5/2014,Miami OH,Away,73,Kent,61,Home,,Win,-4.42,1.25
3/5/2014,Kent,Home,61,Miami OH,73,Away,,Loss,1.25,-4.42
3/5/2014,Rhode Island,Home,77,Fordham,65,Away,,Win,-0.28,-6.29
3/5/2014,Fordham,Away,65,Rhode Island,77,Home,,Loss,-6.29,-0.28
3/5/2014,Texas,Home,66,TCU,54,Away,,Win,4.09,-8.84
3/5/2014,TCU,Away,54,Texas,66,Home,,Loss,-8.84,4.09
3/5/2014,Arkansas,Home,110,Mississippi,80,Away,,Win,9.03,2.48
3/5/2014,Mississippi,Away,80,Arkansas,110,Home,,Loss,2.48,9.03
3/5/2014,Georgia,Home,66,Mississippi St,45,Away,,Win,2.28,-3.61
3/5/2014,Mississippi St,Away,45,Georgia,66,Home,,Loss,-3.61,2.28
3/5/2014,Louisville,Away,84,SMU,71,Home,,Win,21.15,9.09
3/5/2014,SMU,Home,71,Louisville,84,Away,,Loss,9.09,21.15
3/5/2014,Kansas,Home,82,Texas Tech,57,Away,,Win,9.15,0.00
3/5/2014,Texas Tech,Away,57,Kansas,82,Home,,Loss,0.00,9.15
3/5/2014,Oklahoma,Home,72,West Virginia,62,Away,,Win,6.28,4.25
3/5/2014,West Virginia,Away,62,Oklahoma,72,Home,,Loss,4.25,6.28
3/5/2014,Colorado,Away,59,Stanford,56,Home,,Win,2.91,4.88
3/5/2014,Stanford,Home,56,Colorado,59,Away,,Loss,4.88,2.91
3/5/2014,Missouri,Home,57,Texas A&M,56,Away,,Win,3.39,1.72
3/5/2014,Texas A&M,Away,56,Missouri,57,Home,,Loss,1.72,3.39
3/5/2014,Wake Forest,Home,82,Duke,72,Away,,Win,-1.24,11.56
3/5/2014,Duke,Away,72,Wake Forest,82,Home,,Loss,11.56,-1.24
3/5/2014,Nebraska,Away,70,Indiana,60,Home,,Win,2.13,4.69
3/5/2014,Indiana,Home,60,Nebraska,70,Away,,Loss,4.69,2.13
3/5/2014,Tennessee,Away,82,Auburn,54,Home,,Win,10.27,-0.37
3/5/2014,Auburn,Home,54,Tennessee,82,Away,,Loss,-0.37,10.27
3/5/2014,Massachusetts,Away,78,Duquesne,74,Home,,Win,5.34,-0.37
3/5/2014,Duquesne,Home,74,Massachusetts,78,Away,,Loss,-0.37,5.34
3/6/2014,Southern Utah,Home,77,North Dakota,71,Away,,Win,-15.90,0.15
3/6/2014,North Dakota,Away,71,Southern Utah,77,Home,,Loss,0.15,-15.90
3/6/2014,Northern Arizona,Home,61,Montana St,48,Away,,Win,-1.41,-1.81
3/6/2014,Montana St,Away,48,Northern Arizona,61,Home,,Loss,-1.81,-1.41
3/6/2014,Villanova,Away,77,Xavier,70,Home,,Win,11.94,4.27
3/6/2014,Xavier,Home,70,Villanova,77,Away,,Loss,4.27,11.94
3/6/2014,Montana,Away,70,CS Sacramento,55,Home,,Win,1.77,-0.30
3/6/2014,CS Sacramento,Home,55,Montana,70,Away,,Loss,-0.30,1.77
3/6/2014,Santa Barbara,Home,86,Hawaii,77,Away,,Win,5.90,6.74
3/6/2014,Hawaii,Away,77,Santa Barbara,86,Home,,Loss,6.74,5.90
3/6/2014,UC Irvine,Away,62,CS Fullerton,44,Home,,Win,7.38,-3.97
3/6/2014,CS Fullerton,Home,44,UC Irvine,62,Away,,Loss,-3.97,7.38
3/6/2014,UC Riverside,Home,78,UC Davis,65,Away,,Win,-3.13,-7.55
3/6/2014,UC Davis,Away,65,UC Riverside,78,Home,,Loss,-7.55,-3.13
3/6/2014,SF Austin,Home,83,Oral Roberts,72,Away,,Win,13.85,2.12
3/6/2014,Oral Roberts,Away,72,SF Austin,83,Home,,Loss,2.12,13.85
3/6/2014,Sam Houston St,Home,71,SE Louisiana,54,Away,,Win,6.03,-2.90
3/6/2014,SE Louisiana,Away,54,Sam Houston St,71,Home,,Loss,-2.90,6.03
3/6/2014,Lamar,Home,89,New Orleans,72,Away,,Win,-10.57,-4.96
3/6/2014,New Orleans,Away,72,Lamar,89,Home,,Loss,-4.96,-10.57
3/6/2014,Nicholls St,Away,75,Houston Bap,62,Home,,Win,-4.41,-9.10
3/6/2014,Houston Bap,Home,62,Nicholls St,75,Away,,Loss,-9.10,-4.41
3/6/2014,Michigan St,Home,86,Iowa,76,Away,,Win,10.62,11.91
3/6/2014,Iowa,Away,76,Michigan St,86,Home,,Loss,11.91,10.62
3/6/2014,UCLA,Away,91,Washington,82,Home,,Win,11.06,-0.19
3/6/2014,Washington,Home,82,UCLA,91,Away,,Loss,-0.19,11.06
3/6/2014,VA Commonwealth,Away,56,Richmond,50,Home,,Win,10.12,1.39
3/6/2014,Richmond,Home,50,VA Commonwealth,56,Away,,Loss,1.39,10.12
3/6/2014,New Mexico St,Home,81,Grand Canyon,57,Away,,Win,10.31,0.45
3/6/2014,Grand Canyon,Away,57,New Mexico St,81,Home,,Loss,0.45,10.31
3/6/2014,Loy Marymount,Away,67,Portland,64,Away,Neutral Site,Win,-3.84,3.03
3/6/2014,Portland,Away,64,Loy Marymount,67,Away,Neutral Site,Loss,3.03,-3.84
3/6/2014,Mercer,Home,78,SC Upstate,75,Away,,Win,12.91,4.42
3/6/2014,SC Upstate,Away,75,Mercer,78,Home,,Loss,4.42,12.91
3/6/2014,Evansville,Away,69,Drake,61,Away,Neutral Site,Win,-2.82,0.03
3/6/2014,Drake,Away,61,Evansville,69,Away,Neutral Site,Loss,0.03,-2.82
3/6/2014,Niagara,Away,78,Marist,76,Away,Neutral Site,Win,-6.82,-3.68
3/6/2014,Marist,Away,76,Niagara,78,Away,Neutral Site,Loss,-3.68,-6.82
3/6/2014,Santa Clara,Away,81,Pacific,64,Away,Neutral Site,Win,0.45,-2.07
3/6/2014,Pacific,Away,64,Santa Clara,81,Away,Neutral Site,Loss,-2.07,0.45
3/6/2014,Loyola-Chicago,Away,74,Bradley,72,Away,Neutral Site,Win,-2.94,-2.41
3/6/2014,Bradley,Away,72,Loyola-Chicago,74,Away,Neutral Site,Loss,-2.41,-2.94
3/6/2014,E Kentucky,Away,84,SE Missouri St,76,Away,Neutral Site,Win,8.39,4.38
3/6/2014,SE Missouri St,Away,76,E Kentucky,84,Away,Neutral Site,Loss,4.38,8.39
3/6/2014,Morehead St,Away,76,Tennessee Tech,61,Away,Neutral Site,Win,3.94,1.65
3/6/2014,Tennessee Tech,Away,61,Morehead St,76,Away,Neutral Site,Loss,1.65,3.94
3/6/2014,USC,Away,79,Washington St,68,Home,,Win,-4.75,-1.52
